date,region,measures,unit,index_value
Feb-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",104.8
Feb-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.1
Feb-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130
Feb-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",127.8
Feb-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",130.7
Feb-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",127.5
Feb-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",130.3
Feb-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,-0.1
Feb-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.1
Feb-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Feb-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.2
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.1
Mar-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
Mar-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",87.9
Mar-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",87.8
Mar-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",104.9
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",105.3
Mar-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",104.9
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.3
Mar-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130.2
Mar-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",127.9
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",131
Mar-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",127.6
Mar-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",130.7
Mar-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
Mar-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,-0.1
Mar-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0.1
Mar-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.2
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.2
Apr-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2
Apr-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.2
Apr-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.1
Apr-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.2
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",105.4
Apr-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.2
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.4
Apr-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130.3
Apr-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.3
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",131.1
Apr-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128
Apr-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",130.7
Apr-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Apr-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Apr-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Apr-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.4
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.5
May-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.2
May-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.4
May-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.3
May-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.5
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",105.6
May-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.5
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.7
May-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130.4
May-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.6
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",131.4
May-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.2
May-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",131.2
May-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
May-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
May-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
May-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.4
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.7
Jun-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Jun-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.4
Jun-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.3
Jun-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.5
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",105.6
Jun-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.5
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.9
Jun-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130.4
Jun-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.6
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",131.4
Jun-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.2
Jun-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",131.4
Jun-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Jun-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jun-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jun-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.7
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.7
Jul-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Jul-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.6
Jul-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.4
Jul-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.7
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106
Jul-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.6
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106
Jul-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",130.8
Jul-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.9
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",131.9
Jul-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.4
Jul-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",131.6
Jul-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Jul-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jul-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jul-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",89.9
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.9
Aug-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Aug-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.4
Aug-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.3
Aug-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.5
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.2
Aug-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.5
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.2
Aug-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.1
Aug-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.7
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.1
Aug-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.3
Aug-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",131.8
Aug-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Aug-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Aug-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Aug-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90.1
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90
Sep-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2
Sep-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.5
Sep-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.4
Sep-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.6
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.4
Sep-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.6
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.3
Sep-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.4
Sep-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.8
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.3
Sep-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.6
Sep-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",131.9
Sep-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Sep-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Sep-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Sep-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90
Oct-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,2.1
Oct-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.4
Oct-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.4
Oct-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.5
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.3
Oct-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.6
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.3
Oct-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.5
Oct-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.7
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.3
Oct-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.6
Oct-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",132.1
Oct-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Oct-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Oct-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Oct-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90.3
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90.1
Nov-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.9
Nov-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.7
Nov-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.5
Nov-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.8
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.7
Nov-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.7
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.4
Nov-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.8
Nov-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",129
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.7
Nov-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.7
Nov-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",132.3
Nov-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Nov-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Nov-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Nov-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90
Dec-95,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.5
Dec-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.5
Dec-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.5
Dec-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.6
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.3
Dec-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.7
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.3
Dec-95,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.3
Dec-95,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",128.8
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.2
Dec-95,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.8
Dec-95,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",132.2
Dec-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
Dec-95,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Dec-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Dec-95,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90.1
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90.2
Jan-96,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4
Jan-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.6
Jan-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.6
Jan-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",105.9
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.4
Jan-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",105.9
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.5
Jan-96,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",131.7
Jan-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",129
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.3
Jan-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.9
Jan-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",132.3
Jan-96,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
Jan-96,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Jan-96,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Jan-96,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90.3
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90.3
Feb-96,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.3
Feb-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",88.7
Feb-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",88.7
Feb-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",106
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.7
Feb-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.7
Feb-96,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",132
Feb-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",129.2
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",132.7
Feb-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1986=100",128.9
Feb-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1986=100",132.4
Feb-96,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
Feb-96,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
Feb-96,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
Feb-96,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
Mar-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",90.5
Mar-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",90.4
Mar-96,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4
Mar-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",89.2
Mar-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",89.1
Mar-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",106.4
Mar-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",106.9
Mar-96,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.4
Mar-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",106.8
Mar-96,Canada,Consumer Price Index (CPI) excluding 8 of the most volatile components and indirect taxes (CPIX),"Index, 1986=100",132.3
Mar-96,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1986=100",129.7
Mar-96,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1986=100",133
